거래소코드,연도,변동성,무위험이자율,시총,종가,유동부채,비유동부채
5670,2016,0.006203998,0.65,58640000000,7330,62608188,20288329
5670,2017,0.006254806,0.85,38920000000,4865,60307229,19202680
5670,2018,0.006052066,1.76,47600000000,5950,64874721,14276747
5670,2019,0.00534056,2.63,61000000000,6100,57221310,9380347
5670,2020,0.006707634,1.59,74500000000,7450,45085792,9081938
5710,2008,0.017090493,3.17,19560000000,1630,33765304,12391888
5710,2009,0.015688647,0.37,27480000000,2290,62075862,14929260
5710,2010,0.011268435,0.47,39120000000,3260,110421922,14822613
5710,2011,0.008459541,0.29,63576000000,4415,140195732,18155141
5710,2012,0.005922495,0.12,85824000000,5960,145115607,19078717
5710,2013,0.004809431,0.16,1.39E+11,8380,132582110,20725472
5710,2014,0.003742412,0.13,1.61E+11,8860,163289609,22874637
5710,2015,0.004804198,0.25,1.22E+11,6720,93810009,26952222
5710,2016,0.004756258,0.65,1.68E+11,9200,186638086,29456767
5710,2017,0.004421228,0.85,1.56E+11,7810,139930419,31408448
5710,2018,0.005242094,1.76,1.08E+11,5370,146242736,32940524
5710,2019,0.005349471,2.63,1.19E+11,5920,138587664,33017973
5710,2020,0.006926348,1.59,1.11E+11,5530,144032108,32587633
5860,2008,0.026117494,3.17,35922020625,1125,101810958,23390933
5860,2009,0.024638655,0.37,41988850775,1315,84186207,15752843
5860,2010,,0.47,31866823630,998,64827722,8040730
5860,2011,0.022862838,0.29,47736374075,1495,88174278,12310885
5860,2012,0.019699064,0.12,37837861725,1185,82577292,11650608
5860,2013,0.018885055,0.16,40392316525,1265,73322786,14768472
5860,2014,0.018017431,0.13,42308157625,1325,88896952,8392738
5860,2015,0.018027511,0.25,73600228925,2305,119752162,11631697
5860,2016,0.01401968,0.65,1.11E+11,2815,113739081,9963915
5860,2017,0.013764028,0.85,78413333150,1990,93079599,9243197
5860,2018,0.014463912,1.76,68168375050,1730,101033149,10433196
5860,2019,0.015076634,2.63,71911725125,1825,107057341,7559759
5860,2020,0.017124631,1.59,69547504025,1765,81334551,8178031
5990,2008,0.004109181,3.17,1.34E+11,10000,265442732,83172881
5990,2009,0.003274131,0.37,2.32E+11,17350,221644117,116349803
5990,2010,0.002781661,0.47,2.19E+11,16350,274723269,47244908
5990,2011,0.003324491,0.29,2.45E+11,18300,230918911,101176566
5990,2012,0.002398979,0.12,4.19E+11,31250,217471771,104157987
5990,2013,0.001281151,0.16,6E+11,44800,259512871,95365603
5990,2014,0.00130442,0.13,4.99E+11,37250,258832499,128593022
5990,2015,0.001327634,0.25,5.92E+11,44200,239042545,191381666
5990,2016,0.001218837,0.65,5.45E+11,40150,284694085,166510951
5990,2017,0.002160638,0.85,2.13E+11,15500,310717636,105916377
5990,2018,0.003075341,1.76,1.43E+11,10450,239872073,93001253
5990,2019,0.003302884,2.63,1.45E+11,10600,294293405,88325942
5990,2020,0.004241569,1.59,1.16E+11,8440,305814410,122014832
6050,2008,0.030877302,3.17,11635291440,570,9612514,1462656
6050,2009,0.029284308,0.37,16330233600,800,9000609,1630937
6050,2010,,0.47,24087094560,1180,9301221,2462860
6050,2011,,0.29,30312996120,1485,16858375,11431385
6050,2012,0.02250307,0.12,26383274424,897,6229917,8007486
6050,2013,,0.16,29089251288,989,12262531,4500174
6050,2014,,0.13,29931075963,999,7438655,4316221
6050,2015,0.019953506,0.25,81151647865,2465,12570854,2170000
6050,2016,0.015696568,0.65,75150981055,2195,11692874,3420000
6050,2017,0.019782787,0.85,39431624590,1130,11239458,2250000
6050,2018,0.019760913,1.76,55134483940,1580,8586831,0
6050,2019,0.018113953,2.63,68394676280,1960,12276270,3554581
6050,2020,0.013492424,1.59,96659823110,2770,15036771,3978425
6140,2008,0.001784012,3.17,19400000000,19400,8893413,16326
6140,2009,0.001685644,0.37,28350000000,28350,10441159,98553
6140,2010,0.001398385,0.47,34100000000,34100,13381717,8000000
6140,2011,0.001419862,0.29,29600000000,29600,20091858,6050091
6140,2012,0.006529986,0.12,69800000000,6980,17270269,4213911
6140,2013,0.004006138,0.16,1.03E+11,10300,14777695,3486177
6140,2014,0.004563955,0.13,69400000000,6940,11302071,548351
6140,2015,0.004927202,0.25,71200000000,7120,15545975,2364011
6140,2016,0.004601946,0.65,75300000000,7530,17767619,117927
6140,2017,0.00383816,0.85,77700000000,7770,18967638,0
6140,2018,0.005664117,1.76,67125000000,4475,23447895,0
6140,2019,0.005923431,2.63,77250000000,5150,20213750,11237599
6140,2020,0.007044264,1.59,97650000000,6510,20755363,14996544
6580,2008,0.006108229,3.17,13827750000,5150,63493079,25570376
6580,2009,0.005069947,0.37,22258650000,8290,53310145,33757195
6580,2010,0.004036886,0.47,27118500000,10100,77410665,22727879
6580,2011,0.004549114,0.29,22258650000,8290,81117704,39730087
6580,2012,0.003724612,0.12,30609000000,11400,54623723,46783747
6580,2013,0.003220444,0.16,29937750000,11150,67456501,27774500
6580,2014,0.002748328,0.13,40543500000,15100,43973697,32962084
6580,2015,0.002659202,0.25,39738000000,14800,64067652,28073148
6580,2016,0.002468642,0.65,49404000000,18400,69781409,44904720
6580,2017,0.013451637,0.85,42691500000,1590,95942515,40926688
6580,2018,0.010548514,1.76,83906250000,3125,66232728,31190529
6580,2019,0.008653361,2.63,87262500000,3250,50025006,34865545
6580,2020,0.010831903,1.59,84846000000,3160,53900730,38059506
6620,2018,0.00188223,1.76,1.85E+11,19300,28615399,3565367
6620,2019,0.002463485,2.63,1.61E+11,16800,38345128,8727817
6620,2020,0.002470887,1.59,2.41E+11,25050,40508237,9192382
6730,2008,0.002698133,3.17,2.89E+11,15200,50560643,133546556
6730,2009,0.002613473,0.37,5.03E+11,24400,46820950,158230917
6730,2010,0.002351497,0.47,3.69E+11,17900,50025815,196132292
6730,2011,0.002545169,0.29,6.36E+11,24350,75882188,230865274
6730,2012,0.001936334,0.12,6.14E+11,23500,250445131,160776626
6730,2013,0.002235292,0.16,5.01E+11,17500,110443635,293539123
6730,2014,0.002173928,0.13,5.83E+11,18600,136423512,308965260
6730,2015,0.002136149,0.25,7.48E+11,21800,264995389,211963659
6730,2016,0.002165361,0.65,6.32E+11,18400,318842581,338522147
6730,2017,0.002885078,0.85,6.18E+11,13100,263971501,755019995
6730,2018,0.004022243,1.76,4.65E+11,8960,368818186,707411160
6730,2019,0.004407543,2.63,4.82E+11,8700,642883138,495925483
6730,2020,0.006072887,1.59,4.4E+11,7560,381118477,967555805
6910,2008,0.024511804,3.17,28700778000,1160,34501189,8555916
6910,2009,0.020150864,0.37,68782899000,2780,46314617,8117814
6910,2010,0.008885648,0.47,1.02E+11,3320,28467848,7329478
6910,2011,0.014985888,0.29,72858658500,2370,27123524,17003112
6910,2012,0.014575828,0.12,57180213000,1860,48484697,11300410
6910,2013,0.015342452,0.16,55950531000,1820,51614910,5170038
6910,2014,0.014056985,0.13,1.27E+11,4010,41130097,8905845
6910,2015,0.009754606,0.25,1.92E+11,5070,40802976,4709176
6910,2016,0.006861892,0.65,2.87E+11,6260,30877010,3959818
6910,2017,0.010864765,0.85,1.13E+11,2475,35836702,3477628
6910,2018,0.011529735,1.76,1.15E+11,2505,43315539,2573168
6910,2019,0.013504841,2.63,93314353165,2035,44097957,1584163
6910,2020,0.016718275,1.59,89612099755,1945,39429146,1656180
6920,2008,0.011934376,3.17,32760000000,3900,32016066,3516993
6920,2009,0.013005328,0.37,27627600000,2530,29423527,3089914
6920,2010,0.012119351,0.47,38438400000,3520,27077686,3271654
6920,2011,0.012368534,0.29,27736800000,2540,38846043,3850283
6920,2012,0.011583428,0.12,29484000000,2700,32908079,5067889
6920,2013,0.010297439,0.16,37291800000,3415,35272273,5474148
6920,2014,0.008310412,0.13,42915600000,3930,42291512,5914991
6920,2015,0.007770447,0.25,61807200000,5660,41364235,7866742
6920,2016,0.007384097,0.65,50505000000,4625,42984405,8087995
6920,2017,0.006747907,0.85,66721200000,6110,42989801,9097856
6920,2018,0.006092672,1.76,60278400000,5520,29955599,8792568
6920,2019,0.00690248,2.63,56238000000,5150,19059328,9877460
6920,2020,0.009314796,1.59,52252200000,4785,12539458,11306671
7370,2008,0.016280806,3.17,17460000000,1455,5870886,5976759
7370,2009,0.012779584,0.37,34200000000,2850,7348300,5891267
7370,2010,0.011010716,0.47,27600000000,2300,5568882,5995251
7370,2011,0.012453991,0.29,37440000000,3120,6353597,5709142
7370,2012,0.01088062,0.12,47940000000,3995,7501793,5636254
7370,2013,0.00883818,0.16,37440000000,3120,10085683,5027786
7370,2014,0.008223403,0.13,48720000000,4060,11716802,3485844
7370,2015,0.006913892,0.25,55080000000,4590,11220573,16504385
7370,2016,0.006915195,0.65,61680000000,5140,11027502,16610777
7370,2017,0.007258423,0.85,55200000000,4600,27246934,4220302
7370,2018,0.007854226,1.76,45120000000,3760,23153341,4859941
7370,2019,0.007925097,2.63,52800000000,4400,19926066,4685518
7370,2020,0.007032369,1.59,84000000000,7000,16952419,4813255
7390,2008,0.032972469,3.17,18262227805,1195,19421703,8883604
7390,2009,0.031114607,0.37,21017711140,860,19573480,8449318
7390,2010,,0.47,13490437848,552,14465851,8249903
7390,2011,,0.29,18380815270,730,17238547,966135
7390,2012,,0.12,12770031036,438,13983070,2216688
7390,2013,,0.16,22223977200,600,11675020,570104
7390,2014,0.025592779,0.13,40665758700,1050,8407514,2380558
7390,2015,0.013524943,0.25,2.37E+11,4820,11291430,2991325
7390,2016,0.007496544,0.65,2.37E+11,4655,11486896,7161444
7390,2017,0.006350129,0.85,1.19E+12,23050,9656416,2302339
7390,2018,0.004255768,1.76,6.31E+11,11900,9278336,468185
7390,2019,0.004830261,2.63,4.03E+11,6590,8839920,2381633
7390,2020,0.004748892,1.59,6.27E+11,10250,20517508,2550320
7530,2008,0.015685142,3.17,6639081240,1055,13308236,11948168
7530,2009,0.02091168,0.37,8369647440,1330,21387098,10982060
7530,2010,0.016413983,0.47,11295877560,1795,25517176,16039852
7530,2011,0.01600318,0.29,9502381680,1510,37400233,24645220
7530,2012,0.013827896,0.12,14033318640,2230,42878539,25483246
7530,2013,0.012113022,0.16,11327342400,1800,46103544,22073603
7530,2014,0.012568639,0.13,12428611800,1975,48291282,24319476
7530,2015,0.010914123,0.25,21301696680,3385,48729387,37288417
7530,2016,0.008755562,0.65,35177691120,5590,61347830,38656451
7530,2017,0.008521996,0.85,20578005360,3270,75009809,33115059
7530,2018,0.015710761,1.76,21174397200,1650,67303827,30671774
7530,2019,0.014898443,2.63,20981902680,1635,74047702,17142078
7530,2020,0.016092449,1.59,48765278400,3800,74976900,19498410
7680,2017,0.004068974,0.85,1.18E+11,10700,136173623,32732406
7680,2018,0.003544609,1.76,1.27E+11,11500,103313865,54206952
7680,2019,0.003385765,2.63,1.24E+11,11200,133593283,84925093
7680,2020,0.004400098,1.59,1.14E+11,9560,156534611,66798294
7720,2008,0.034777779,3.17,23544317280,510,34800653,10474777
7720,2009,0.034660057,0.37,40767351200,800,12287006,9818737
7720,2010,,0.47,98410334600,1150,5358716,11131661
7720,2011,,0.29,84672380520,840,13781512,5131407
7720,2012,,0.12,75398736600,3740,23406585,4616258
7720,2013,,0.16,66125095200,656,18620715,1476369
7720,2014,,0.13,93744418500,930,29153196,2070633
7720,2015,0.02177179,0.25,1.13E+11,1120,27245309,2110127
7720,2016,,0.65,1.49E+11,1480,24254670,27584291
7720,2017,0.013530485,0.85,3.32E+11,3295,131938265,150201253
7720,2018,0.012775408,1.76,1.91E+11,1890,135442772,146460098
7720,2019,0.015778995,2.63,1.51E+11,1500,73677184,4354080
7720,2020,0.022760138,1.59,1.22E+11,1215,63930261,3907108
7770,2008,0.004499646,3.17,27272700000,7770,4940860,2440644
7770,2009,0.004198061,0.37,31941000000,9100,3370943,650553
7770,2010,0.004076335,0.47,30888000000,8800,17314967,9872105
7770,2011,0.005041766,0.29,24254100000,6910,12755606,9819460
7770,2012,0.005103675,0.12,23446800000,6680,11149729,10054895
7770,2013,0.004756703,0.16,24359400000,6940,11380148,9894525
7770,2014,0.004227508,0.13,31941000000,9100,10064072,9676401
7770,2015,0.003432283,0.25,41593500000,11850,15809732,9632925
7770,2016,0.003194698,0.65,51421500000,14650,21196744,9453980
7770,2017,0.002883306,0.85,42120000000,12000,23453726,9594074
7770,2018,0.003312433,1.76,36679500000,10450,14424887,11391696
7770,2019,0.003388598,2.63,40365000000,11500,11445880,16039736
7770,2020,0.004080573,1.59,35977500000,10250,13246903,38244216
7820,2011,0.002666913,0.29,1.22E+11,18400,25611517,3587034
7820,2012,0.003273508,0.12,66031420000,9940,22935419,3032596
7820,2013,0.003474428,0.16,72471287200,10400,27849405,2277543
7820,2014,0.003483906,0.13,91985153400,12600,25786727,2466358
7820,2015,0.004463956,0.25,1.07E+11,6990,25369041,2790408
7820,2016,0.005626756,0.65,1.92E+11,12500,16447693,2272434
7820,2017,0.003065641,0.85,3.38E+11,16900,20385961,2597868
7820,2018,0.003524099,1.76,1.73E+11,8660,27613996,2336045
7820,2019,0.004282337,2.63,2.2E+11,11000,25614777,2662824
7820,2020,0.005157303,1.59,1.47E+11,7320,20243413,2869965
8290,2008,0.01854515,3.17,13237768500,1205,19440955,5180977
8290,2009,0.019447328,0.37,14816022000,1300,23766097,3498299
8290,2010,0.020089936,0.47,18747966300,1645,27741564,4301286
8290,2011,0.019767504,0.29,16267599000,1125,27258968,2791052
8290,2012,0.025161976,0.12,23563816640,790,27947547,1888800
8290,2013,0.024191826,0.16,35800300695,1115,27990376,5449341
8290,2014,,0.13,63889597600,1900,26400666,7237920
8290,2015,0.00817294,0.25,2.23E+11,6150,15895916,2696268
8290,2016,0.008522585,0.65,1.44E+11,3915,16783271,1374187
8290,2017,0.009251378,0.85,1.27E+11,3315,14249786,2543057
8290,2018,0.009271498,1.76,1.18E+11,3070,19845546,2307973
8290,2019,0.009003305,2.63,1.38E+11,3385,17020997,1472224
8290,2020,0.013339466,1.59,1.02E+11,2500,15436761,3293400
8370,2008,0.02161837,3.17,11820000000,985,10305547,2411707
8370,2009,0.016496102,0.37,40200000000,3350,14466987,3908390
8370,2010,0.010409211,0.47,29520000000,2460,13826078,3114736
8370,2011,0.013525575,0.29,28200000000,2350,14941480,4269323
8370,2012,0.010870958,0.12,33720000000,2810,14685963,3892241
8370,2013,0.009381021,0.16,32340000000,2695,12383947,3142419
8370,2014,0.008308853,0.13,37560000000,3130,10883540,2913092
8370,2015,0.007652556,0.25,50940000000,4245,10449241,1875010
8370,2016,0.00741307,0.65,56700000000,4725,9165304,2557009
8370,2017,0.007092184,0.85,47940000000,3995,6935199,2823983
8370,2018,0.008001133,1.76,40740000000,3395,6528114,2935387
8370,2019,0.007634933,2.63,46980000000,3915,6394048,3174366
8370,2020,0.007608536,1.59,52980000000,4415,7162708,2833744
8470,2011,0.007826754,0.29,35496000000,4350,11912282,438330
8470,2012,0.007108439,0.12,39576000000,4850,12388548,944887
8470,2013,0.006558988,0.16,35659200000,4370,12005081,370715
8470,2014,0.006219121,0.13,40331636000,4835,12688897,1100832
8470,2015,0.006439597,0.25,49132024000,5890,14340899,1114003
8470,2016,0.005756023,0.65,48159504000,5730,16249134,688956
8470,2017,0.005426987,0.85,43284720000,5150,14043501,1261814
8470,2018,0.005885372,1.76,46562592000,5540,13643895,1068412
8470,2019,0.005415495,2.63,45806160000,5450,19003291,1507015
8470,2020,0.007406202,1.59,45049728000,5360,14742537,1757106
8830,2008,0.002664861,3.17,8955425700,13950,31741864,6494733
8830,2009,0.002672889,0.37,12293648900,19150,35880845,6837494
8830,2010,0.00216982,0.47,14765218000,23000,30936295,11516429
8830,2011,0.002315534,0.29,17300976000,19250,47773449,19771095
8830,2012,0.002203418,0.12,,,42099945,18026410
8830,2013,0.002299463,0.16,15503472000,17250,64013185,19360565
8830,2014,0.002239894,0.13,,,70779370,23344864
8830,2015,0.001843189,0.25,19188355200,21350,71288336,31325287
8830,2016,0.001724608,0.65,24176428800,26900,56748594,47996778
8830,2017,0.00179192,0.85,19592793600,21800,80743038,42399355
8830,2018,0.001773371,1.76,24940368000,27750,85002170,28839152
8830,2019,0.009670764,2.63,26513184000,2950,94927506,30534124
8830,2020,0.011953192,1.59,31456320000,3500,90468479,37719337
9300,2008,0.006319059,3.17,25156250000,4025,14803482,4460692
9300,2009,0.00658639,0.37,32295900000,5070,6792590,24391468
9300,2010,0.006306668,0.47,36054200000,5660,6189534,20224658
9300,2011,0.006297175,0.29,39557700000,6210,9686458,17597060
9300,2012,0.004933171,0.12,63636300000,9990,8969544,14493585
9300,2013,0.00363631,0.16,66885000000,10500,8175961,11549534
9300,2014,0.003155778,0.13,70707000000,11100,6189523,5523602
9300,2015,0.002927998,0.25,95868500000,15050,8748597,4080883
9300,2016,0.002422539,0.65,1.38E+11,21700,10479929,2877365
9300,2017,0.002324411,0.85,1.03E+11,16150,9067795,2794742
9300,2018,0.00247115,1.76,1.01E+11,15800,11431192,1351575
9300,2019,0.002428558,2.63,1.02E+11,15950,14798777,7832502
9300,2020,0.002936909,1.59,1.05E+11,16550,9467815,6351632
9520,2008,0.00250304,3.17,41100000000,13700,89077564,8783088
9520,2009,0.002484464,0.37,59850000000,19950,89084938,7440061
9520,2010,0.001441133,0.47,1.97E+11,65500,137796611,10515574
9520,2011,0.000830801,0.29,3.12E+11,75000,183219279,11094327
9520,2012,0.00467605,0.12,4.96E+11,11900,230148733,36549128
9520,2013,0.004603031,0.16,2.77E+11,6640,220647899,28667446
9520,2014,0.008661948,0.13,1.21E+11,2900,231681816,8540134
9520,2015,0.012287275,0.25,1.02E+11,2445,120006958,7230992
9520,2016,0.010498383,0.65,1.28E+11,3065,79544295,5139025
9520,2017,0.009628849,0.85,95361789870,2290,55610869,4568439
9520,2018,0.008646836,1.76,2.74E+11,6570,30623971,3857430
9520,2019,0.006497237,2.63,1.99E+11,4780,32758218,6298481
9520,2020,0.00886757,1.59,1.92E+11,4610,30799661,3103153
9620,2008,0.004570555,3.17,7532000000,5380,77281746,1648187
9620,2009,0.005474256,0.37,13776000000,9840,72785175,1913896
9620,2010,0.002873936,0.47,28560000000,20400,72712322,5467409
9620,2011,0.002497585,0.29,21910000000,15650,96988182,20165682
9620,2012,0.002531905,0.12,22680000000,16200,104237055,5324072
9620,2013,0.002446852,0.16,24640000000,17600,139485619,29275887
9620,2014,0.002548176,0.13,22820000000,16300,179144929,44067134
9620,2015,0.002168549,0.25,28560000000,20400,166674233,46703381
9620,2016,0.00188212,0.65,35350000000,25250,191449052,47244460
9620,2017,0.002779288,0.85,22440000000,8160,198787500,38783832
9620,2018,0.0054094,1.76,23388750000,5670,195522787,54708858
9620,2019,,2.63,24047682156,636,197329171,50281993
9620,2020,,1.59,75232185850,1975,193984025,62132598
9730,2008,0.01169344,3.17,7997550000,1965,14466104,6514592
9730,2009,0.015014902,0.37,22628820480,2240,12758762,3376926
9730,2010,,0.47,13685293050,685,22581313,2689643
9730,2011,,0.29,12047053590,603,31667529,854401
9730,2012,0.024494195,0.12,30325178000,1235,28248179,7072759
9730,2013,0.020418675,0.16,35478500390,1130,34897044,610981
9730,2014,0.019196937,0.13,36972383120,1115,31705527,8685578
9730,2015,0.019710152,0.25,53007663785,1585,32359150,2044885
9730,2016,0.017151304,0.65,67490190035,1805,26048250,10201975
9730,2017,0.018764426,0.85,43306201800,1080,26400705,1501234
9730,2018,0.021588978,1.76,65311185655,1565,22062326,11369831
9730,2019,0.019807598,2.63,73794781200,1050,77655894,3343803
9730,2020,,1.59,,,27627703,5503137
9780,2008,0.003599622,3.17,8404000000,9550,61954300,10443363
9780,2009,0.003702036,0.37,10516000000,11950,51649962,9757372
9780,2010,0.003045062,0.47,13112000000,14900,68208820,11001953
9780,2011,0.002688224,0.29,20548000000,23350,71871115,11718809
9780,2012,0.001916656,0.12,20724000000,23550,57441961,18263053
9780,2013,0.001747381,0.16,24200000000,27500,56823025,16879211
9780,2014,0.00138698,0.13,37004000000,42050,61548266,19921962
9780,2015,0.000927077,0.25,59224000000,67300,58949532,20354804
9780,2016,0.003563993,0.65,1.03E+11,11750,58909717,21682544
9780,2017,0.00359038,0.85,88440000000,10050,57144382,14473784
9780,2018,0.005208573,1.76,1.32E+11,7500,49036617,18164570
9780,2019,0.005529849,2.63,83336000000,4735,49660156,18251275
9780,2020,0.007710553,1.59,88176000000,5010,55910261,9970765
10170,2008,0.010014363,3.17,44346782305,2995,20980598,1426846
10170,2009,0.008875403,0.37,72109792930,4870,19823239,1281721
10170,2010,0.009833683,0.47,34005647250,2250,32467041,13897734
10170,2011,0.017148224,0.29,38635643480,1715,73656212,15701806
10170,2012,0.014161779,0.12,50094057675,1475,74907554,26211628
10170,2013,0.020679219,0.16,56824108330,1210,56535821,25532375
10170,2014,,0.13,40950927656,872,75768760,7882654
10170,2015,,0.25,59641832710,1270,70572625,8736214
10170,2016,0.018554681,0.65,69973488770,1490,56361369,10309651
10170,2017,0.01259294,0.85,3.94E+11,6600,43683631,15660701
10170,2018,0.006458377,1.76,3.76E+11,5100,83418999,42540752
10170,2019,0.008359892,2.63,2.45E+11,3320,79954467,30344522
10170,2020,0.011566679,1.59,2.85E+11,3870,71273074,45075207
10240,2009,0.007420674,0.37,27972519920,4540,5081409,2298652
10240,2010,0.008232936,0.47,26986704240,4380,20407982,3435291
10240,2011,0.007839128,0.29,28773495160,4670,19716240,30121716
10240,2012,0.006992513,0.12,23751996540,3855,20658197,26258812
10240,2013,0.006918977,0.16,25138299840,4080,24690497,14350866
10240,2014,0.006816596,0.13,21410684300,3475,15545550,17656677
10240,2015,0.006920444,0.25,27109931200,4400,19925896,6648722
10240,2016,0.0062087,0.65,60935731720,9890,13363593,6397054
10240,2017,0.005146637,0.85,43499116880,7060,18946341,3833360
10240,2018,0.006986973,1.76,78865254400,6400,20769599,5909195
10240,2019,0.0067703,2.63,54527929800,4425,21733179,3136093
10240,2020,0.009039681,1.59,71594863760,5810,24864365,9661918
10280,2008,0.017910231,3.17,44510437400,1100,56448501,8485834
10280,2009,0.02165211,0.37,40868674340,1010,63709581,7075504
10280,2010,0.022686467,0.47,61505331680,1520,97173912,6235753
10280,2011,0.017377781,0.29,63326213210,1565,59161769,3954740
10280,2012,0.016832998,0.12,50984682840,1260,77540759,2619629
10280,2013,0.016364142,0.16,53817165220,1330,63375126,2834678
10280,2014,0.018676389,0.13,43094196210,1065,52976666,5689605
10280,2015,,0.25,51389323180,1270,63722757,8739493
10280,2016,0.016676285,0.65,81939668850,2025,71084395,3961849
10280,2017,0.015582716,0.85,53007884540,1310,44907819,4053819
10280,2018,,1.76,55435726580,1370,28990892,5665067
10280,2019,0.017566157,2.63,74251502390,1835,27542836,10575150
10280,2020,0.019992231,1.59,57054287940,1410,55775657,30656888
10470,2008,0.005416882,3.17,12982816000,6160,49748104,4741044
10470,2009,0.00546221,0.37,15048264000,7140,55677856,4421678
10470,2010,0.004377881,0.47,20506948000,9730,52320313,4420594
10470,2011,0.00344899,0.29,31087100000,14750,45952133,6609123
10470,2012,0.004974004,0.12,29006932500,2730,66304537,8350543
10470,2013,0.009424803,0.16,28590982500,2650,44361381,9308482
10470,2014,0.008033765,0.13,38970180000,3600,60516330,9544320
10470,2015,0.005806312,0.25,1.07E+11,9500,114366723,11845932
10470,2016,0.005749487,0.65,68877512500,5990,106156368,11273950
10470,2017,0.005713433,0.85,58298662500,5070,125057503,9730740
10470,2018,0.006583219,1.76,58758612500,5110,116026530,10494545
10470,2019,0.006125016,2.63,58403209500,4990,100245157,12523567
10470,2020,0.008271315,1.59,64318621500,5430,76343029,13900789
11040,2008,0.003982691,3.17,1.21E+11,9130,6077430,1588746
11040,2009,0.003605497,0.37,1.17E+11,8820,30278907,5953222
11040,2010,0.003643028,0.47,1.14E+11,8580,24034949,6300596
11040,2011,0.003790097,0.29,1.33E+11,9990,29956997,5147052
11040,2012,0.003510514,0.12,1.73E+11,13000,29433548,6042887
11040,2013,0.003090997,0.16,1.8E+11,13550,26609027,4745772
11040,2014,0.002154809,0.13,3.25E+11,24500,32003903,5244921
11040,2015,0.001934845,0.25,2.6E+11,19600,20500653,8470178
11040,2016,0.002250181,0.65,2.45E+11,18450,27194063,2722550
11040,2017,0.002034537,0.85,2.96E+11,22300,29908482,2170903
11040,2018,0.002980023,1.76,3.03E+11,11400,39415220,596766
11040,2019,0.003911201,2.63,2.1E+11,7920,23148224,29573960
11040,2020,0.004541308,1.59,3.45E+11,11200,25998644,2633082
11080,2008,0.024509369,3.17,7137000000,610,13731042,2427337
11080,2009,0.0272661,0.37,10003500000,855,13032056,1880383
11080,2010,,0.47,8178300000,699,18885463,1698724
11080,2011,,0.29,7160400000,612,20657660,2175055
11080,2012,,0.12,13279500000,1135,22236421,1261200
11080,2013,0.018672199,0.16,24846500000,1145,23438061,1452289
11080,2014,0.018577525,0.13,42792942080,1310,45454353,9251040
11080,2015,0.016999239,0.25,60269448960,1845,47655826,13787671
11080,2016,0.015263773,0.65,67977640660,1745,46342675,8647423
11080,2017,0.01823,0.85,45383353220,1165,40585490,8837867
11080,2018,,1.76,26372987236,677,43793704,3392671
11080,2019,,2.63,23373400800,600,36673672,4418722
11080,2020,,1.59,44019904840,1130,27543862,6321542
11320,2008,0.029838511,3.17,12820158225,675,32715592,8624358
11320,2009,0.027360792,0.37,29628810120,1560,40313055,10089227
11320,2010,0.014969942,0.47,50813427850,2630,58820621,15993408
11320,2011,0.01156965,0.29,48494944450,2510,70087293,15318593
11320,2012,0.010641533,0.12,47722116650,2470,65226330,22905437
11320,2013,0.009665553,0.16,85204264950,4410,76524884,18115761
11320,2014,0.006469373,0.13,87522748350,4530,74448381,20485129
11320,2015,0.007959894,0.25,74577882700,3860,80468903,19050526
11320,2016,0.008842621,0.65,69747708950,3610,87507783,16613682
11320,2017,0.008899871,0.85,1.26E+11,6500,89380973,20106071
11320,2018,0.007668656,1.76,1.28E+11,6650,84149207,20585187
11320,2019,0.005661051,2.63,1.19E+11,6150,95004203,16586991
11320,2020,0.006399763,1.59,1.74E+11,8990,103930004,14080471
11370,2008,0.049910623,3.17,39565334925,445,44362250,614060
11370,2009,0.033219132,0.37,73796017950,830,39435382,3693221
11370,2010,,0.47,1.12E+11,1255,46041119,8122308
11370,2011,0.026234507,0.29,1.5E+11,1490,54905214,11110236
11370,2012,0.023585861,0.12,1.12E+11,1110,48709126,25736318
11370,2013,,0.16,1.64E+11,1625,79939881,33230523
11370,2014,0.014225303,0.13,2.12E+11,2100,162286529,43774761
11370,2015,0.012963085,0.25,1.77E+11,1755,196894609,53008648
11370,2016,0.014345872,0.65,2.31E+11,2285,173561377,26695689
11370,2017,0.011967033,0.85,2.29E+11,2270,96588010,8855192
11370,2018,0.013659381,1.76,1.88E+11,1860,156487515,17551334
11370,2019,0.016900892,2.63,1.2E+11,1190,109621939,57664465
11370,2020,,1.59,1.51E+11,1500,121078711,104391184
11560,2008,0.010610696,3.17,24113700000,2290,18766235,479719
11560,2009,0.010257608,0.37,39803400000,3780,20257614,498347
11560,2010,0.008011669,0.47,37592100000,3570,50999110,320350
11560,2011,0.00918167,0.29,27378000000,2600,52925306,427680
11560,2012,0.008244806,0.12,36486450000,3465,35851514,442943
11560,2013,0.006929646,0.16,45910800000,4360,44334626,481467
11560,2014,0.005799458,0.13,53597700000,5090,76809848,640507
11560,2015,0.004949465,0.25,75816000000,7200,54856929,1937793
11560,2016,0.00505235,0.65,85503600000,8120,88467323,2298300
11560,2017,0.003919811,0.85,1.31E+11,12400,117864287,2935904
11560,2018,0.003767574,1.76,96876000000,9200,85688419,1817760
11560,2019,0.004106032,2.63,83818800000,7960,136069668,4603825
11560,2020,0.006899572,1.59,63601200000,6040,152491594,6605237
12340,2008,0.022680029,3.17,24964200000,1005,32549223,2806947
12340,2009,0.018633642,0.37,79726974240,2580,26493123,3423545
